review_id,user_id,sell_id,review_content,review_score,review_reg_time
6711,user223,5356,리뷰 내용,5.0,2023-07-01 11:21:30
6712,user223,14625,리뷰 내용,2.0,2023-07-01 11:21:40
6713,user223,5177,리뷰 내용,3.0,2023-07-01 11:21:50
6714,user048,382,리뷰 내용,4.0,2023-07-01 11:22:00
6715,user048,13278,리뷰 내용,4.0,2023-07-01 11:22:10
6716,user048,336,리뷰 내용,3.5,2023-07-01 11:22:20
6717,user192,13585,리뷰 내용,1.0,2023-07-01 11:22:30
6718,user047,3694,리뷰 내용,4.5,2023-07-01 11:22:40
6719,user047,14503,리뷰 내용,3.5,2023-07-01 11:22:50
6720,user300,11870,리뷰 내용,4.5,2023-07-01 11:23:00
6721,user091,8411,리뷰 내용,5.0,2023-07-01 11:23:10
6722,user091,8432,리뷰 내용,4.0,2023-07-01 11:23:20
6723,user091,8260,리뷰 내용,3.0,2023-07-01 11:23:30
6724,user163,12804,리뷰 내용,4.5,2023-07-01 11:23:40
6725,user163,13968,리뷰 내용,2.0,2023-07-01 11:23:50
6726,user194,892,리뷰 내용,4.0,2023-07-01 11:24:00
6727,user298,9299,리뷰 내용,4.5,2023-07-01 11:24:10
6728,user292,11403,리뷰 내용,5.0,2023-07-01 11:24:20
6729,user125,5884,리뷰 내용,0.0,2023-07-01 11:24:30
6730,user125,5935,리뷰 내용,4.0,2023-07-01 11:24:40
6731,user078,972,리뷰 내용,3.5,2023-07-01 11:24:50
6732,user078,910,리뷰 내용,4.5,2023-07-01 11:25:00
6733,user078,1326,리뷰 내용,0.0,2023-07-01 11:25:10
6734,user099,11755,리뷰 내용,3.5,2023-07-01 11:25:20
6735,user298,8941,리뷰 내용,3.5,2023-07-01 11:25:30
6736,user298,8931,리뷰 내용,5.0,2023-07-01 11:25:40
6737,user237,263,리뷰 내용,3.0,2023-07-01 11:25:50
6738,user181,12980,리뷰 내용,5.0,2023-07-01 11:26:00
6739,user252,7282,리뷰 내용,4.0,2023-07-01 11:26:10
6740,user252,7224,리뷰 내용,4.0,2023-07-01 11:26:20
6741,user305,13584,리뷰 내용,3.0,2023-07-01 11:26:30
6742,user305,3860,리뷰 내용,4.5,2023-07-01 11:26:40
6743,user271,14407,리뷰 내용,4.0,2023-07-01 11:26:50
6744,user315,3820,리뷰 내용,3.5,2023-07-01 11:27:00
6745,user315,3909,리뷰 내용,3.5,2023-07-01 11:27:10
6746,user315,3706,리뷰 내용,0.0,2023-07-01 11:27:20
6747,user315,3916,리뷰 내용,1.0,2023-07-01 11:27:30
6748,user315,4258,리뷰 내용,4.5,2023-07-01 11:27:40
6749,user108,10769,리뷰 내용,3.5,2023-07-01 11:27:50
6750,user161,2297,리뷰 내용,3.0,2023-07-01 11:28:00
6751,user011,2095,리뷰 내용,3.5,2023-07-01 11:28:10
6752,user011,2210,리뷰 내용,3.0,2023-07-01 11:28:20
6753,user011,2073,리뷰 내용,2.5,2023-07-01 11:28:30
6754,user011,2237,리뷰 내용,3.0,2023-07-01 11:28:40
6755,user011,2153,리뷰 내용,5.0,2023-07-01 11:28:50
6756,user104,9404,리뷰 내용,3.0,2023-07-01 11:29:00
6757,user104,9684,리뷰 내용,0.5,2023-07-01 11:29:10
6758,user104,9594,리뷰 내용,2.5,2023-07-01 11:29:20
6759,user104,9495,리뷰 내용,3.5,2023-07-01 11:29:30
6760,user037,8934,리뷰 내용,4.5,2023-07-01 11:29:40
6761,user037,8922,리뷰 내용,2.0,2023-07-01 11:29:50
6762,user037,13984,리뷰 내용,4.5,2023-07-01 11:30:00
6763,user037,12843,리뷰 내용,0.5,2023-07-01 11:30:10
6764,user306,4826,리뷰 내용,5.0,2023-07-01 11:30:20
6765,user306,4439,리뷰 내용,1.5,2023-07-01 11:30:30
6766,user306,4692,리뷰 내용,4.0,2023-07-01 11:30:40
6767,user239,8410,리뷰 내용,3.5,2023-07-01 11:30:50
6768,user239,8440,리뷰 내용,3.0,2023-07-01 11:31:00
6769,user102,1037,리뷰 내용,4.5,2023-07-01 11:31:10
6770,user102,11602,리뷰 내용,2.5,2023-07-01 11:31:20
6771,user102,13363,리뷰 내용,3.5,2023-07-01 11:31:30
6772,user102,14264,리뷰 내용,4.5,2023-07-01 11:31:40
6773,user308,463,리뷰 내용,3.0,2023-07-01 11:31:50
6774,user308,13302,리뷰 내용,5.0,2023-07-01 11:32:00
6775,user308,709,리뷰 내용,3.0,2023-07-01 11:32:10
6776,user308,658,리뷰 내용,2.0,2023-07-01 11:32:20
6777,user308,585,리뷰 내용,5.0,2023-07-01 11:32:30
6778,user169,13744,리뷰 내용,4.0,2023-07-01 11:32:40
6779,user169,5858,리뷰 내용,4.0,2023-07-01 11:32:50
6780,user169,5805,리뷰 내용,3.0,2023-07-01 11:33:00
6781,user272,8624,리뷰 내용,5.0,2023-07-01 11:33:10
6782,user056,6074,리뷰 내용,1.5,2023-07-01 11:33:20
6783,user056,5919,리뷰 내용,2.5,2023-07-01 11:33:30
6784,user056,5903,리뷰 내용,5.0,2023-07-01 11:33:40
6785,user154,6332,리뷰 내용,4.0,2023-07-01 11:33:50
6786,user106,11067,리뷰 내용,3.5,2023-07-01 11:34:00
6787,user057,12622,리뷰 내용,3.0,2023-07-01 11:34:10
6788,user057,7497,리뷰 내용,4.0,2023-07-01 11:34:20
6789,user291,11251,리뷰 내용,1.5,2023-07-01 11:34:30
6790,user291,10986,리뷰 내용,3.5,2023-07-01 11:34:40
6791,user137,4866,리뷰 내용,1.0,2023-07-01 11:34:50
6792,user121,11471,리뷰 내용,3.0,2023-07-01 11:35:00
6793,user121,708,리뷰 내용,0.0,2023-07-01 11:35:10
6794,user129,9792,리뷰 내용,3.5,2023-07-01 11:35:20
6795,user129,9776,리뷰 내용,1.0,2023-07-01 11:35:30
6796,user136,8386,리뷰 내용,0.0,2023-07-01 11:35:40
6797,user136,12751,리뷰 내용,3.5,2023-07-01 11:35:50
6798,user136,14853,리뷰 내용,4.5,2023-07-01 11:36:00
6799,user115,5586,리뷰 내용,0.0,2023-07-01 11:36:10
6800,user250,2434,리뷰 내용,5.0,2023-07-01 11:36:20
6801,user161,2062,리뷰 내용,1.0,2023-07-01 11:36:30
6802,user161,14351,리뷰 내용,4.5,2023-07-01 11:36:40
6803,user161,11739,리뷰 내용,2.5,2023-07-01 11:36:50
6804,user161,2072,리뷰 내용,4.0,2023-07-01 11:37:00
6805,user161,2205,리뷰 내용,3.5,2023-07-01 11:37:10
6806,user099,3050,리뷰 내용,4.5,2023-07-01 11:37:20
6807,user089,12578,리뷰 내용,4.0,2023-07-01 11:37:30
6808,user181,10310,리뷰 내용,5.0,2023-07-01 11:37:40
6809,user181,10336,리뷰 내용,2.5,2023-07-01 11:37:50
6810,user181,10583,리뷰 내용,1.5,2023-07-01 11:38:00
6811,user181,13118,리뷰 내용,4.0,2023-07-01 11:38:10
6812,user182,14983,리뷰 내용,4.0,2023-07-01 11:38:20
6813,user317,9884,리뷰 내용,3.5,2023-07-01 11:38:30
6814,user317,14068,리뷰 내용,4.5,2023-07-01 11:38:40
6815,user317,10040,리뷰 내용,5.0,2023-07-01 11:38:50
6816,user300,3660,리뷰 내용,5.0,2023-07-01 11:39:00
6817,user300,13575,리뷰 내용,3.5,2023-07-01 11:39:10
6818,user070,2403,리뷰 내용,5.0,2023-07-01 11:39:20
6819,user070,2442,리뷰 내용,4.0,2023-07-01 11:39:30
6820,user151,10962,리뷰 내용,5.0,2023-07-01 11:39:40
6821,user151,10811,리뷰 내용,5.0,2023-07-01 11:39:50
6822,user151,10930,리뷰 내용,2.5,2023-07-01 11:40:00
6823,user315,14483,리뷰 내용,3.0,2023-07-01 11:40:10
6824,user272,8195,리뷰 내용,4.5,2023-07-01 11:40:20
6825,user272,8190,리뷰 내용,4.5,2023-07-01 11:40:30
6826,user297,1547,리뷰 내용,3.5,2023-07-01 11:40:40
6827,user196,13439,리뷰 내용,4.5,2023-07-01 11:40:50
6828,user196,2064,리뷰 내용,3.0,2023-07-01 11:41:00
6829,user240,9753,리뷰 내용,5.0,2023-07-01 11:41:10
6830,user240,9788,리뷰 내용,3.0,2023-07-01 11:41:20
6831,user316,2364,리뷰 내용,3.5,2023-07-01 11:41:30
6832,user212,8574,리뷰 내용,4.0,2023-07-01 11:41:40
6833,user222,13569,리뷰 내용,5.0,2023-07-01 11:41:50
6834,user229,14102,리뷰 내용,4.0,2023-07-01 11:42:00
6835,user177,10734,리뷰 내용,3.0,2023-07-01 11:42:10
6836,user177,10735,리뷰 내용,3.5,2023-07-01 11:42:20
6837,user177,10753,리뷰 내용,5.0,2023-07-01 11:42:30
6838,user177,13061,리뷰 내용,3.5,2023-07-01 11:42:40
6839,user037,14003,리뷰 내용,5.0,2023-07-01 11:42:50
6840,user037,9282,리뷰 내용,2.5,2023-07-01 11:43:00
6841,user037,8991,리뷰 내용,4.5,2023-07-01 11:43:10
6842,user330,3098,리뷰 내용,4.5,2023-07-01 11:43:20
6843,user330,11923,리뷰 내용,4.5,2023-07-01 11:43:30
6844,user330,3424,리뷰 내용,5.0,2023-07-01 11:43:40
6845,user225,13975,리뷰 내용,3.0,2023-07-01 11:43:50
6846,user315,4413,리뷰 내용,5.0,2023-07-01 11:44:00
6847,user307,13978,리뷰 내용,3.0,2023-07-01 11:44:10
6848,user307,8922,리뷰 내용,2.5,2023-07-01 11:44:20
6849,user307,8932,리뷰 내용,2.5,2023-07-01 11:44:30
6850,user307,8945,리뷰 내용,4.0,2023-07-01 11:44:40
6851,user322,6147,리뷰 내용,4.5,2023-07-01 11:44:50
6852,user322,6324,리뷰 내용,4.0,2023-07-01 11:45:00
6853,user219,6716,리뷰 내용,3.5,2023-07-01 11:45:10
6854,user271,2901,리뷰 내용,5.0,2023-07-01 11:45:20
6855,user271,14401,리뷰 내용,3.5,2023-07-01 11:45:30
6856,user049,8299,리뷰 내용,3.0,2023-07-01 11:45:40
6857,user198,6314,리뷰 내용,4.0,2023-07-01 11:45:50
6858,user017,8757,리뷰 내용,2.5,2023-07-01 11:46:00
6859,user017,14889,리뷰 내용,3.0,2023-07-01 11:46:10
6860,user017,8692,리뷰 내용,5.0,2023-07-01 11:46:20
6861,user226,7501,리뷰 내용,4.5,2023-07-01 11:46:30
6862,user226,7585,리뷰 내용,3.5,2023-07-01 11:46:40
6863,user071,6529,리뷰 내용,1.0,2023-07-01 11:46:50
6864,user197,4175,리뷰 내용,0.5,2023-07-01 11:47:00
6865,user197,13627,리뷰 내용,1.0,2023-07-01 11:47:10
6866,user129,9955,리뷰 내용,4.5,2023-07-01 11:47:20
6867,user154,6452,리뷰 내용,3.0,2023-07-01 11:47:30
6868,user154,12406,리뷰 내용,4.0,2023-07-01 11:47:40
6869,user154,6121,리뷰 내용,5.0,2023-07-01 11:47:50
6870,user272,14845,리뷰 내용,5.0,2023-07-01 11:48:00
6871,user017,14051,리뷰 내용,3.0,2023-07-01 11:48:10
6872,user017,9745,리뷰 내용,5.0,2023-07-01 11:48:20
6873,user017,9742,리뷰 내용,0.0,2023-07-01 11:48:30
6874,user295,8270,리뷰 내용,2.5,2023-07-01 11:48:40
6875,user295,8351,리뷰 내용,3.0,2023-07-01 11:48:50
6876,user155,1433,리뷰 내용,3.0,2023-07-01 11:49:00
6877,user155,1947,리뷰 내용,1.0,2023-07-01 11:49:10
6878,user155,1443,리뷰 내용,3.0,2023-07-01 11:49:20
6879,user239,8893,리뷰 내용,3.5,2023-07-01 11:49:30
6880,user239,8869,리뷰 내용,3.0,2023-07-01 11:49:40
6881,user239,13984,리뷰 내용,3.5,2023-07-01 11:49:50
6882,user103,1494,리뷰 내용,2.5,2023-07-01 11:50:00
6883,user103,11661,리뷰 내용,5.0,2023-07-01 11:50:10
6884,user103,1548,리뷰 내용,3.0,2023-07-01 11:50:20
6885,user103,14296,리뷰 내용,5.0,2023-07-01 11:50:30
6886,user103,1537,리뷰 내용,4.5,2023-07-01 11:50:40
6887,user070,2881,리뷰 내용,4.0,2023-07-01 11:50:50
6888,user267,11383,리뷰 내용,3.5,2023-07-01 11:51:00
6889,user267,106,리뷰 내용,3.5,2023-07-01 11:51:10
6890,user267,100,리뷰 내용,5.0,2023-07-01 11:51:20
6891,user267,42,리뷰 내용,4.0,2023-07-01 11:51:30
6892,user289,10036,리뷰 내용,3.0,2023-07-01 11:51:40
6893,user174,12272,리뷰 내용,2.0,2023-07-01 11:51:50
6894,user174,13695,리뷰 내용,3.0,2023-07-01 11:52:00
6895,user174,5419,리뷰 내용,1.0,2023-07-01 11:52:10
6896,user154,5659,리뷰 내용,4.5,2023-07-01 11:52:20
6897,user154,5539,리뷰 내용,3.5,2023-07-01 11:52:30
6898,user154,14652,리뷰 내용,4.0,2023-07-01 11:52:40
6899,user154,5851,리뷰 내용,5.0,2023-07-01 11:52:50
6900,user154,5697,리뷰 내용,2.5,2023-07-01 11:53:00
6901,user309,12294,리뷰 내용,3.0,2023-07-01 11:53:10
6902,user309,5877,리뷰 내용,4.0,2023-07-01 11:53:20
6903,user309,5824,리뷰 내용,3.0,2023-07-01 11:53:30
6904,user288,5619,리뷰 내용,2.5,2023-07-01 11:53:40
6905,user117,8632,리뷰 내용,5.0,2023-07-01 11:53:50
6906,user253,3387,리뷰 내용,3.5,2023-07-01 11:54:00
6907,user253,3312,리뷰 내용,4.5,2023-07-01 11:54:10
6908,user253,3266,리뷰 내용,5.0,2023-07-01 11:54:20
6909,user328,9745,리뷰 내용,4.5,2023-07-01 11:54:30
6910,user162,4741,리뷰 내용,4.5,2023-07-01 11:54:40
6911,user162,4323,리뷰 내용,4.0,2023-07-01 11:54:50
6912,user162,4822,리뷰 내용,3.0,2023-07-01 11:55:00
6913,user162,14545,리뷰 내용,0.0,2023-07-01 11:55:10
6914,user143,8101,리뷰 내용,3.5,2023-07-01 11:55:20
6915,user143,8077,리뷰 내용,4.0,2023-07-01 11:55:30
6916,user143,7770,리뷰 내용,1.0,2023-07-01 11:55:40
6917,user251,3352,리뷰 내용,2.5,2023-07-01 11:55:50
6918,user251,3349,리뷰 내용,1.5,2023-07-01 11:56:00
6919,user106,11369,리뷰 내용,3.5,2023-07-01 11:56:10
6920,user012,4969,리뷰 내용,3.5,2023-07-01 11:56:20
6921,user012,4955,리뷰 내용,3.5,2023-07-01 11:56:30
6922,user330,12062,리뷰 내용,3.0,2023-07-01 11:56:40
6923,user330,4280,리뷰 내용,4.0,2023-07-01 11:56:50
6924,user168,8880,리뷰 내용,3.0,2023-07-01 11:57:00
6925,user168,8912,리뷰 내용,1.0,2023-07-01 11:57:10
6926,user168,8971,리뷰 내용,2.5,2023-07-01 11:57:20
6927,user168,12828,리뷰 내용,4.0,2023-07-01 11:57:30
6928,user241,2464,리뷰 내용,3.5,2023-07-01 11:57:40
6929,user241,2439,리뷰 내용,3.0,2023-07-01 11:57:50
6930,user289,9747,리뷰 내용,5.0,2023-07-01 11:58:00
6931,user267,11401,리뷰 내용,4.0,2023-07-01 11:58:10
6932,user267,186,리뷰 내용,3.5,2023-07-01 11:58:20
6933,user132,2401,리뷰 내용,4.5,2023-07-01 11:58:30
6934,user132,2445,리뷰 내용,0.5,2023-07-01 11:58:40
6935,user140,3541,리뷰 내용,4.0,2023-07-01 11:58:50
6936,user140,3518,리뷰 내용,0.5,2023-07-01 11:59:00
6937,user140,3604,리뷰 내용,3.5,2023-07-01 11:59:10
6938,user140,13579,리뷰 내용,3.0,2023-07-01 11:59:20
6939,user249,14634,리뷰 내용,5.0,2023-07-01 11:59:30
6940,user249,5675,리뷰 내용,4.5,2023-07-01 11:59:40
6941,user107,363,리뷰 내용,4.5,2023-07-01 11:59:50
6942,user107,14219,리뷰 내용,4.0,2023-07-01 12:00:00
6943,user107,11411,리뷰 내용,2.0,2023-07-01 12:00:10
6944,user107,270,리뷰 내용,2.0,2023-07-01 12:00:20
6945,user310,13987,리뷰 내용,4.5,2023-07-01 12:00:30
6946,user310,12842,리뷰 내용,4.5,2023-07-01 12:00:40
6947,user310,8923,리뷰 내용,4.5,2023-07-01 12:00:50
6948,user310,8838,리뷰 내용,4.0,2023-07-01 12:01:00
6949,user310,8945,리뷰 내용,5.0,2023-07-01 12:01:10
6950,user135,8971,리뷰 내용,1.0,2023-07-01 12:01:20
6951,user135,8963,리뷰 내용,3.0,2023-07-01 12:01:30
6952,user043,11872,리뷰 내용,4.5,2023-07-01 12:01:40
6953,user043,3290,리뷰 내용,5.0,2023-07-01 12:01:50
6954,user043,3095,리뷰 내용,0.0,2023-07-01 12:02:00
6955,user108,9574,리뷰 내용,5.0,2023-07-01 12:02:10
6956,user108,12951,리뷰 내용,2.5,2023-07-01 12:02:20
6957,user108,12937,리뷰 내용,1.0,2023-07-01 12:02:30
6958,user108,9352,리뷰 내용,4.0,2023-07-01 12:02:40
6959,user212,14801,리뷰 내용,4.5,2023-07-01 12:02:50
6960,user212,12588,리뷰 내용,5.0,2023-07-01 12:03:00
6961,user318,5866,리뷰 내용,4.0,2023-07-01 12:03:10
6962,user318,5762,리뷰 내용,4.5,2023-07-01 12:03:20
6963,user318,5591,리뷰 내용,4.5,2023-07-01 12:03:30
6964,user318,5793,리뷰 내용,5.0,2023-07-01 12:03:40
6965,user173,11754,리뷰 내용,3.5,2023-07-01 12:03:50
6966,user173,2411,리뷰 내용,2.5,2023-07-01 12:04:00
6967,user173,2422,리뷰 내용,3.5,2023-07-01 12:04:10
6968,user173,14364,리뷰 내용,4.5,2023-07-01 12:04:20
6969,user038,6054,리뷰 내용,4.0,2023-07-01 12:04:30
6970,user038,5948,리뷰 내용,4.5,2023-07-01 12:04:40
6971,user038,12340,리뷰 내용,3.5,2023-07-01 12:04:50
6972,user038,6100,리뷰 내용,5.0,2023-07-01 12:05:00
6973,user038,5923,리뷰 내용,5.0,2023-07-01 12:05:10
6974,user215,6456,리뷰 내용,4.0,2023-07-01 12:05:20
6975,user215,14691,리뷰 내용,2.5,2023-07-01 12:05:30
6976,user215,6179,리뷰 내용,5.0,2023-07-01 12:05:40
6977,user247,8619,리뷰 내용,3.0,2023-07-01 12:05:50
6978,user321,7071,리뷰 내용,1.5,2023-07-01 12:06:00
6979,user321,7101,리뷰 내용,1.0,2023-07-01 12:06:10
6980,user074,1330,리뷰 내용,3.0,2023-07-01 12:06:20
6981,user074,1210,리뷰 내용,5.0,2023-07-01 12:06:30
6982,user325,10086,리뷰 내용,3.5,2023-07-01 12:06:40
6983,user320,3471,리뷰 내용,4.5,2023-07-01 12:06:50
6984,user254,727,리뷰 내용,4.5,2023-07-01 12:07:00
6985,user254,514,리뷰 내용,0.0,2023-07-01 12:07:10
6986,user254,818,리뷰 내용,3.0,2023-07-01 12:07:20
6987,user039,5015,리뷰 내용,3.0,2023-07-01 12:07:30
6988,user039,5012,리뷰 내용,2.0,2023-07-01 12:07:40
6989,user110,13166,리뷰 내용,2.0,2023-07-01 12:07:50
6990,user110,11275,리뷰 내용,3.0,2023-07-01 12:08:00
6991,user110,13206,리뷰 내용,2.5,2023-07-01 12:08:10
6992,user110,15078,리뷰 내용,4.0,2023-07-01 12:08:20
6993,user110,13165,리뷰 내용,5.0,2023-07-01 12:08:30
6994,user159,12269,리뷰 내용,4.0,2023-07-01 12:08:40
6995,user159,5325,리뷰 내용,2.0,2023-07-01 12:08:50
6996,user159,5127,리뷰 내용,3.0,2023-07-01 12:09:00
6997,user159,5170,리뷰 내용,4.0,2023-07-01 12:09:10
6998,user273,8701,리뷰 내용,2.0,2023-07-01 12:09:20
6999,user174,4705,리뷰 내용,4.5,2023-07-01 12:09:30
7000,user210,6105,리뷰 내용,3.5,2023-07-01 12:09:40
7001,user210,5940,리뷰 내용,3.0,2023-07-01 12:09:50
7002,user210,6073,리뷰 내용,1.5,2023-07-01 12:10:00
7003,user241,11570,리뷰 내용,3.5,2023-07-01 12:10:10
7004,user241,14291,리뷰 내용,0.0,2023-07-01 12:10:20
7005,user328,14063,리뷰 내용,2.5,2023-07-01 12:10:30
7006,user328,9859,리뷰 내용,4.5,2023-07-01 12:10:40
7007,user219,8089,리뷰 내용,4.0,2023-07-01 12:10:50
7008,user219,8172,리뷰 내용,3.5,2023-07-01 12:11:00
7009,user283,3208,리뷰 내용,3.0,2023-07-01 12:11:10
7010,user283,3211,리뷰 내용,4.5,2023-07-01 12:11:20
7011,user283,3419,리뷰 내용,3.5,2023-07-01 12:11:30
7012,user283,3177,리뷰 내용,4.0,2023-07-01 12:11:40
7013,user051,1445,리뷰 내용,4.5,2023-07-01 12:11:50
7014,user051,1534,리뷰 내용,3.5,2023-07-01 12:12:00
7015,user051,13433,리뷰 내용,4.5,2023-07-01 12:12:10
7016,user051,1733,리뷰 내용,4.5,2023-07-01 12:12:20
7017,user051,1460,리뷰 내용,4.0,2023-07-01 12:12:30
7018,user179,1525,리뷰 내용,3.0,2023-07-01 12:12:40
7019,user179,13436,리뷰 내용,2.0,2023-07-01 12:12:50
7020,user179,13402,리뷰 내용,3.5,2023-07-01 12:13:00
7021,user179,2021,리뷰 내용,3.0,2023-07-01 12:13:10
7022,user179,1901,리뷰 내용,5.0,2023-07-01 12:13:20
7023,user069,11750,리뷰 내용,5.0,2023-07-01 12:13:30
7024,user179,3276,리뷰 내용,1.0,2023-07-01 12:13:40
7025,user179,3169,리뷰 내용,5.0,2023-07-01 12:13:50
7026,user179,3441,리뷰 내용,2.5,2023-07-01 12:14:00
7027,user286,14104,리뷰 내용,4.0,2023-07-01 12:14:10
7028,user159,12352,리뷰 내용,2.5,2023-07-01 12:14:20
7029,user159,5965,리뷰 내용,5.0,2023-07-01 12:14:30
7030,user159,14670,리뷰 내용,5.0,2023-07-01 12:14:40
7031,user181,10241,리뷰 내용,4.0,2023-07-01 12:14:50
7032,user181,13133,리뷰 내용,4.5,2023-07-01 12:15:00
7033,user266,9032,리뷰 내용,1.5,2023-07-01 12:15:10
7034,user187,2085,리뷰 내용,2.0,2023-07-01 12:15:20
7035,user187,2079,리뷰 내용,1.0,2023-07-01 12:15:30
7036,user187,2251,리뷰 내용,3.5,2023-07-01 12:15:40
7037,user187,2103,리뷰 내용,4.0,2023-07-01 12:15:50
7038,user044,8155,리뷰 내용,4.0,2023-07-01 12:16:00
7039,user184,12979,리뷰 내용,3.0,2023-07-01 12:16:10
7040,user184,9782,리뷰 내용,3.0,2023-07-01 12:16:20
7041,user244,9758,리뷰 내용,2.0,2023-07-01 12:16:30
7042,user244,9765,리뷰 내용,3.0,2023-07-01 12:16:40
7043,user244,9763,리뷰 내용,4.0,2023-07-01 12:16:50
7044,user098,2243,리뷰 내용,5.0,2023-07-01 12:17:00
7045,user098,11738,리뷰 내용,4.5,2023-07-01 12:17:10
7046,user098,2048,리뷰 내용,5.0,2023-07-01 12:17:20
7047,user098,11739,리뷰 내용,3.0,2023-07-01 12:17:30
7048,user199,9015,리뷰 내용,3.5,2023-07-01 12:17:40
7049,user199,12916,리뷰 내용,3.0,2023-07-01 12:17:50
7050,user199,9064,리뷰 내용,3.0,2023-07-01 12:18:00
7051,user199,8977,리뷰 내용,3.0,2023-07-01 12:18:10
7052,user111,6940,리뷰 내용,1.5,2023-07-01 12:18:20
7053,user111,6985,리뷰 내용,5.0,2023-07-01 12:18:30
7054,user048,264,리뷰 내용,4.0,2023-07-01 12:18:40
7055,user043,3026,리뷰 내용,3.5,2023-07-01 12:18:50
7056,user043,13517,리뷰 내용,3.5,2023-07-01 12:19:00
7057,user043,2718,리뷰 내용,5.0,2023-07-01 12:19:10
7058,user043,2628,리뷰 내용,4.0,2023-07-01 12:19:20
7059,user135,9798,리뷰 내용,4.5,2023-07-01 12:19:30
7060,user293,12941,리뷰 내용,2.5,2023-07-01 12:19:40
7061,user293,9620,리뷰 내용,3.0,2023-07-01 12:19:50
7062,user293,9545,리뷰 내용,3.5,2023-07-01 12:20:00
7063,user293,9673,리뷰 내용,0.0,2023-07-01 12:20:10
7064,user293,9633,리뷰 내용,5.0,2023-07-01 12:20:20
7065,user043,4220,리뷰 내용,4.5,2023-07-01 12:20:30
7066,user043,4214,리뷰 내용,4.5,2023-07-01 12:20:40
7067,user115,14630,리뷰 내용,3.0,2023-07-01 12:20:50
7068,user115,5212,리뷰 내용,5.0,2023-07-01 12:21:00
7069,user178,957,리뷰 내용,3.5,2023-07-01 12:21:10
7070,user178,1358,리뷰 내용,4.0,2023-07-01 12:21:20
7071,user258,7001,리뷰 내용,4.5,2023-07-01 12:21:30
7072,user258,12508,리뷰 내용,4.5,2023-07-01 12:21:40
7073,user258,6879,리뷰 내용,2.0,2023-07-01 12:21:50
7074,user117,7941,리뷰 내용,4.5,2023-07-01 12:22:00
7075,user117,7763,리뷰 내용,3.0,2023-07-01 12:22:10
7076,user295,8665,리뷰 내용,1.0,2023-07-01 12:22:20
7077,user295,8784,리뷰 내용,3.0,2023-07-01 12:22:30
7078,user295,14885,리뷰 내용,5.0,2023-07-01 12:22:40
7079,user295,8613,리뷰 내용,4.5,2023-07-01 12:22:50
7080,user295,8785,리뷰 내용,3.0,2023-07-01 12:23:00
7081,user054,8390,리뷰 내용,4.5,2023-07-01 12:23:10
7082,user054,8548,리뷰 내용,5.0,2023-07-01 12:23:20
7083,user237,13272,리뷰 내용,4.0,2023-07-01 12:23:30
7084,user056,6000,리뷰 내용,4.5,2023-07-01 12:23:40
7085,user056,5955,리뷰 내용,4.0,2023-07-01 12:23:50
7086,user056,6085,리뷰 내용,4.5,2023-07-01 12:24:00
7087,user246,3116,리뷰 내용,5.0,2023-07-01 12:24:10
7088,user246,3420,리뷰 내용,4.0,2023-07-01 12:24:20
7089,user031,12787,리뷰 내용,3.0,2023-07-01 12:24:30
7090,user031,8799,리뷰 내용,5.0,2023-07-01 12:24:40
7091,user031,12810,리뷰 내용,3.5,2023-07-01 12:24:50
7092,user031,8693,리뷰 내용,2.5,2023-07-01 12:25:00
7093,user031,8666,리뷰 내용,5.0,2023-07-01 12:25:10
7094,user098,2164,리뷰 내용,3.5,2023-07-01 12:25:20
7095,user180,8873,리뷰 내용,4.0,2023-07-01 12:25:30
7096,user205,2539,리뷰 내용,3.5,2023-07-01 12:25:40
7097,user205,2665,리뷰 내용,3.0,2023-07-01 12:25:50
7098,user298,8928,리뷰 내용,4.0,2023-07-01 12:26:00
7099,user156,12245,리뷰 내용,5.0,2023-07-01 12:26:10
7100,user156,5142,리뷰 내용,4.0,2023-07-01 12:26:20
7101,user156,5388,리뷰 내용,4.5,2023-07-01 12:26:30
7102,user207,9492,리뷰 내용,2.5,2023-07-01 12:26:40
7103,user207,12952,리뷰 내용,5.0,2023-07-01 12:26:50
7104,user207,14021,리뷰 내용,4.5,2023-07-01 12:27:00
7105,user207,14045,리뷰 내용,5.0,2023-07-01 12:27:10
7106,user031,8819,리뷰 내용,4.0,2023-07-01 12:27:20
7107,user031,12812,리뷰 내용,3.0,2023-07-01 12:27:30
7108,user031,8673,리뷰 내용,3.0,2023-07-01 12:27:40
7109,user249,6038,리뷰 내용,5.0,2023-07-01 12:27:50
7110,user249,12345,리뷰 내용,1.0,2023-07-01 12:28:00
7111,user231,2709,리뷰 내용,4.0,2023-07-01 12:28:10
7112,user045,107,리뷰 내용,2.0,2023-07-01 12:28:20
7113,user045,113,리뷰 내용,3.0,2023-07-01 12:28:30
7114,user045,225,리뷰 내용,3.0,2023-07-01 12:28:40
7115,user301,5570,리뷰 내용,4.5,2023-07-01 12:28:50
7116,user301,12284,리뷰 내용,4.0,2023-07-01 12:29:00
7117,user301,5512,리뷰 내용,5.0,2023-07-01 12:29:10
7118,user301,5664,리뷰 내용,1.0,2023-07-01 12:29:20
7119,user132,2217,리뷰 내용,4.5,2023-07-01 12:29:30
7120,user132,2204,리뷰 내용,0.5,2023-07-01 12:29:40
7121,user132,13448,리뷰 내용,4.0,2023-07-01 12:29:50
