detail_view_id,user_id,wine_id,detail_view_time
1984,user243,212,2023-06-30 22:19:38
1985,user080,744,2023-06-30 22:19:48
1986,user267,314,2023-06-30 22:19:58
1987,user063,940,2023-06-30 22:20:08
1988,user183,861,2023-06-30 22:20:18
1989,user046,909,2023-06-30 22:20:28
1990,user131,452,2023-06-30 22:20:38
1991,user316,1057,2023-06-30 22:20:48
1992,user074,1359,2023-06-30 22:20:58
1993,user001,1003,2023-06-30 22:21:08
1994,user129,71,2023-06-30 22:21:18
1995,user229,1022,2023-06-30 22:21:28
1996,user324,364,2023-06-30 22:21:38
1997,user037,12,2023-06-30 22:21:48
1998,user327,369,2023-06-30 22:21:58
1999,user190,797,2023-06-30 22:22:08
2000,user201,1229,2023-06-30 22:22:18
2001,user144,567,2023-06-30 22:22:28
2002,user246,1301,2023-06-30 22:22:38
2003,user180,1317,2023-06-30 22:22:48
2004,user194,687,2023-06-30 22:22:58
2005,user091,878,2023-06-30 22:23:08
2006,user097,1225,2023-06-30 22:23:18
2007,user044,912,2023-06-30 22:23:28
2008,user043,440,2023-06-30 22:23:38
2009,user172,1005,2023-06-30 22:23:48
2010,user308,632,2023-06-30 22:23:58
2011,user221,300,2023-06-30 22:24:08
2012,user034,749,2023-06-30 22:24:18
2013,user310,563,2023-06-30 22:24:28
2014,user126,409,2023-06-30 22:24:38
2015,user077,581,2023-06-30 22:24:48
2016,user198,1162,2023-06-30 22:24:58
2017,user049,236,2023-06-30 22:25:08
2018,user083,898,2023-06-30 22:25:18
2019,user214,917,2023-06-30 22:25:28
2020,user222,757,2023-06-30 22:25:38
2021,user059,553,2023-06-30 22:25:48
2022,user261,1181,2023-06-30 22:25:58
2023,user034,910,2023-06-30 22:26:08
2024,user247,174,2023-06-30 22:26:18
2025,user258,1352,2023-06-30 22:26:28
2026,user062,582,2023-06-30 22:26:38
2027,user154,373,2023-06-30 22:26:48
2028,user174,46,2023-06-30 22:26:58
2029,user184,424,2023-06-30 22:27:08
2030,user323,1113,2023-06-30 22:27:18
2031,user309,554,2023-06-30 22:27:28
2032,user300,83,2023-06-30 22:27:38
2033,user326,350,2023-06-30 22:27:48
2034,user080,730,2023-06-30 22:27:58
2035,user063,1039,2023-06-30 22:28:08
2036,user192,195,2023-06-30 22:28:18
2037,user011,1265,2023-06-30 22:28:28
2038,user082,507,2023-06-30 22:28:38
2039,user232,401,2023-06-30 22:28:48
2040,user019,1166,2023-06-30 22:28:58
2041,user127,493,2023-06-30 22:29:08
2042,user330,1014,2023-06-30 22:29:18
2043,user010,1223,2023-06-30 22:29:28
2044,user292,539,2023-06-30 22:29:38
2045,user163,323,2023-06-30 22:29:48
2046,user219,296,2023-06-30 22:29:58
2047,user262,155,2023-06-30 22:30:08
2048,user097,507,2023-06-30 22:30:18
2049,user175,1366,2023-06-30 22:30:28
2050,user157,1287,2023-06-30 22:30:38
2051,user228,134,2023-06-30 22:30:48
2052,user244,473,2023-06-30 22:30:58
2053,user183,973,2023-06-30 22:31:08
2054,user329,233,2023-06-30 22:31:18
2055,user082,1283,2023-06-30 22:31:28
2056,user043,778,2023-06-30 22:31:38
2057,user002,527,2023-06-30 22:31:48
2058,user161,1321,2023-06-30 22:31:58
2059,user281,920,2023-06-30 22:32:08
2060,user230,1241,2023-06-30 22:32:18
2061,user088,1065,2023-06-30 22:32:28
2062,user177,460,2023-06-30 22:32:38
2063,user156,305,2023-06-30 22:32:48
2064,user302,567,2023-06-30 22:32:58
2065,user296,1280,2023-06-30 22:33:08
2066,user150,586,2023-06-30 22:33:18
2067,user172,1018,2023-06-30 22:33:28
2068,user192,230,2023-06-30 22:33:38
2069,user036,1386,2023-06-30 22:33:48
2070,user066,914,2023-06-30 22:33:58
2071,user247,152,2023-06-30 22:34:08
2072,user168,296,2023-06-30 22:34:18
2073,user320,861,2023-06-30 22:34:28
2074,user096,773,2023-06-30 22:34:38
2075,user280,668,2023-06-30 22:34:48
2076,user263,1028,2023-06-30 22:34:58
2077,user054,344,2023-06-30 22:35:08
2078,user128,501,2023-06-30 22:35:18
2079,user157,591,2023-06-30 22:35:28
2080,user323,619,2023-06-30 22:35:38
2081,user034,143,2023-06-30 22:35:48
2082,user117,321,2023-06-30 22:35:58
2083,user290,626,2023-06-30 22:36:08
2084,user010,478,2023-06-30 22:36:18
2085,user201,929,2023-06-30 22:36:28
2086,user040,1030,2023-06-30 22:36:38
2087,user060,1051,2023-06-30 22:36:48
2088,user232,36,2023-06-30 22:36:58
2089,user022,904,2023-06-30 22:37:08
2090,user261,501,2023-06-30 22:37:18
2091,user151,1329,2023-06-30 22:37:28
2092,user301,438,2023-06-30 22:37:38
2093,user031,473,2023-06-30 22:37:48
2094,user074,795,2023-06-30 22:37:58
2095,user188,373,2023-06-30 22:38:08
2096,user123,898,2023-06-30 22:38:18
2097,user198,1181,2023-06-30 22:38:28
2098,user298,950,2023-06-30 22:38:38
2099,user080,1162,2023-06-30 22:38:48
2100,user284,1179,2023-06-30 22:38:58
2101,user175,1347,2023-06-30 22:39:08
2102,user025,784,2023-06-30 22:39:18
2103,user044,206,2023-06-30 22:39:28
2104,user146,489,2023-06-30 22:39:38
2105,user232,543,2023-06-30 22:39:48
2106,user319,842,2023-06-30 22:39:58
2107,user278,203,2023-06-30 22:40:08
2108,user171,358,2023-06-30 22:40:18
2109,user251,710,2023-06-30 22:40:28
2110,user283,577,2023-06-30 22:40:38
2111,user280,465,2023-06-30 22:40:48
2112,user330,576,2023-06-30 22:40:58
2113,user205,1071,2023-06-30 22:41:08
2114,user224,115,2023-06-30 22:41:18
2115,user310,301,2023-06-30 22:41:28
2116,user244,15,2023-06-30 22:41:38
2117,user099,775,2023-06-30 22:41:48
2118,user083,466,2023-06-30 22:41:58
2119,user329,1127,2023-06-30 22:42:08
2120,user257,630,2023-06-30 22:42:18
2121,user225,963,2023-06-30 22:42:28
2122,user051,1296,2023-06-30 22:42:38
2123,user221,729,2023-06-30 22:42:48
2124,user132,1367,2023-06-30 22:42:58
2125,user310,543,2023-06-30 22:43:08
2126,user228,206,2023-06-30 22:43:18
2127,user158,1048,2023-06-30 22:43:28
2128,user046,1378,2023-06-30 22:43:38
2129,user262,1088,2023-06-30 22:43:48
2130,user201,972,2023-06-30 22:43:58
2131,user290,1306,2023-06-30 22:44:08
2132,user109,1334,2023-06-30 22:44:18
2133,user254,1080,2023-06-30 22:44:28
2134,user273,742,2023-06-30 22:44:38
2135,user095,1192,2023-06-30 22:44:48
2136,user319,880,2023-06-30 22:44:58
2137,user163,870,2023-06-30 22:45:08
2138,user305,42,2023-06-30 22:45:18
2139,user061,1054,2023-06-30 22:45:28
2140,user139,347,2023-06-30 22:45:38
2141,user259,43,2023-06-30 22:45:48
2142,user187,1198,2023-06-30 22:45:58
2143,user099,358,2023-06-30 22:46:08
2144,user103,658,2023-06-30 22:46:18
2145,user224,962,2023-06-30 22:46:28
2146,user219,884,2023-06-30 22:46:38
2147,user321,805,2023-06-30 22:46:48
2148,user098,32,2023-06-30 22:46:58
2149,user037,269,2023-06-30 22:47:08
2150,user314,869,2023-06-30 22:47:18
2151,user069,407,2023-06-30 22:47:28
2152,user043,976,2023-06-30 22:47:38
2153,user325,741,2023-06-30 22:47:48
2154,user242,490,2023-06-30 22:47:58
2155,user041,1006,2023-06-30 22:48:08
2156,user061,447,2023-06-30 22:48:18
2157,user246,320,2023-06-30 22:48:28
2158,user269,1169,2023-06-30 22:48:38
2159,user138,516,2023-06-30 22:48:48
2160,user198,1115,2023-06-30 22:48:58
2161,user292,343,2023-06-30 22:49:08
2162,user049,1046,2023-06-30 22:49:18
2163,user143,936,2023-06-30 22:49:28
2164,user180,1200,2023-06-30 22:49:38
2165,user310,255,2023-06-30 22:49:48
2166,user319,112,2023-06-30 22:49:58
2167,user049,864,2023-06-30 22:50:08
2168,user323,904,2023-06-30 22:50:18
2169,user160,1377,2023-06-30 22:50:28
2170,user318,109,2023-06-30 22:50:38
2171,user101,1083,2023-06-30 22:50:48
2172,user285,1011,2023-06-30 22:50:58
2173,user159,68,2023-06-30 22:51:08
2174,user136,1269,2023-06-30 22:51:18
2175,user192,872,2023-06-30 22:51:28
2176,user240,142,2023-06-30 22:51:38
2177,user048,375,2023-06-30 22:51:48
2178,user264,415,2023-06-30 22:51:58
2179,user289,1343,2023-06-30 22:52:08
2180,user201,898,2023-06-30 22:52:18
2181,user250,354,2023-06-30 22:52:28
2182,user246,1268,2023-06-30 22:52:38
2183,user216,1307,2023-06-30 22:52:48
2184,user257,283,2023-06-30 22:52:58
2185,user170,329,2023-06-30 22:53:08
2186,user277,556,2023-06-30 22:53:18
2187,user098,1132,2023-06-30 22:53:28
2188,user107,1152,2023-06-30 22:53:38
2189,user200,264,2023-06-30 22:53:48
2190,user250,1079,2023-06-30 22:53:58
2191,user300,432,2023-06-30 22:54:08
2192,user236,616,2023-06-30 22:54:18
2193,user210,729,2023-06-30 22:54:28
2194,user040,1164,2023-06-30 22:54:38
2195,user201,770,2023-06-30 22:54:48
2196,user287,258,2023-06-30 22:54:58
2197,user082,762,2023-06-30 22:55:08
2198,user040,760,2023-06-30 22:55:18
2199,user153,1281,2023-06-30 22:55:28
2200,user185,240,2023-06-30 22:55:38
2201,user123,1063,2023-06-30 22:55:48
2202,user208,47,2023-06-30 22:55:58
2203,user317,390,2023-06-30 22:56:08
2204,user045,653,2023-06-30 22:56:18
2205,user127,753,2023-06-30 22:56:28
2206,user013,1363,2023-06-30 22:56:38
2207,user012,947,2023-06-30 22:56:48
2208,user282,147,2023-06-30 22:56:58
2209,user157,562,2023-06-30 22:57:08
2210,user181,1278,2023-06-30 22:57:18
2211,user092,899,2023-06-30 22:57:28
2212,user043,457,2023-06-30 22:57:38
2213,user208,98,2023-06-30 22:57:48
2214,user175,1155,2023-06-30 22:57:58
2215,user129,908,2023-06-30 22:58:08
2216,user164,1033,2023-06-30 22:58:18
2217,user295,845,2023-06-30 22:58:28
2218,user186,776,2023-06-30 22:58:38
2219,user231,1207,2023-06-30 22:58:48
2220,user190,914,2023-06-30 22:58:58
2221,user187,1037,2023-06-30 22:59:08
2222,user252,816,2023-06-30 22:59:18
2223,user123,457,2023-06-30 22:59:28
2224,user169,613,2023-06-30 22:59:38
2225,user022,855,2023-06-30 22:59:48
2226,user056,373,2023-06-30 22:59:58
2227,user140,998,2023-06-30 23:00:08
2228,user111,1169,2023-06-30 23:00:18
2229,user160,1328,2023-06-30 23:00:28
2230,user114,344,2023-06-30 23:00:38
2231,user106,522,2023-06-30 23:00:48
2232,user317,434,2023-06-30 23:00:58
2233,user260,577,2023-06-30 23:01:08
2234,user195,720,2023-06-30 23:01:18
2235,user310,254,2023-06-30 23:01:28
2236,user235,104,2023-06-30 23:01:38
2237,user160,711,2023-06-30 23:01:48
2238,user197,160,2023-06-30 23:01:58
2239,user077,201,2023-06-30 23:02:08
2240,user044,1264,2023-06-30 23:02:18
2241,user121,1051,2023-06-30 23:02:28
2242,user218,678,2023-06-30 23:02:38
2243,user110,1119,2023-06-30 23:02:48
2244,user245,918,2023-06-30 23:02:58
2245,user225,1058,2023-06-30 23:03:08
2246,user021,466,2023-06-30 23:03:18
2247,user053,627,2023-06-30 23:03:28
2248,user286,400,2023-06-30 23:03:38
2249,user302,735,2023-06-30 23:03:48
2250,user051,712,2023-06-30 23:03:58
2251,user278,1111,2023-06-30 23:04:08
2252,user200,692,2023-06-30 23:04:18
2253,user216,290,2023-06-30 23:04:28
2254,user257,1165,2023-06-30 23:04:38
2255,user054,874,2023-06-30 23:04:48
2256,user086,1247,2023-06-30 23:04:58
2257,user168,984,2023-06-30 23:05:08
2258,user033,1146,2023-06-30 23:05:18
2259,user271,985,2023-06-30 23:05:28
2260,user272,515,2023-06-30 23:05:38
2261,user114,99,2023-06-30 23:05:48
2262,user144,346,2023-06-30 23:05:58
2263,user111,147,2023-06-30 23:06:08
2264,user234,73,2023-06-30 23:06:18
2265,user310,673,2023-06-30 23:06:28
2266,user116,313,2023-06-30 23:06:38
2267,user130,855,2023-06-30 23:06:48
2268,user095,432,2023-06-30 23:06:58
2269,user044,782,2023-06-30 23:07:08
2270,user266,494,2023-06-30 23:07:18
2271,user169,1133,2023-06-30 23:07:28
2272,user325,469,2023-06-30 23:07:38
2273,user268,755,2023-06-30 23:07:48
2274,user243,1280,2023-06-30 23:07:58
2275,user109,782,2023-06-30 23:08:08
2276,user318,656,2023-06-30 23:08:18
2277,user002,562,2023-06-30 23:08:28
2278,user104,962,2023-06-30 23:08:38
2279,user195,995,2023-06-30 23:08:48
2280,user153,961,2023-06-30 23:08:58
2281,user286,967,2023-06-30 23:09:08
2282,user194,430,2023-06-30 23:09:18
2283,user103,870,2023-06-30 23:09:28
2284,user153,243,2023-06-30 23:09:38
2285,user096,846,2023-06-30 23:09:48
2286,user238,1214,2023-06-30 23:09:58
2287,user319,159,2023-06-30 23:10:08
2288,user098,117,2023-06-30 23:10:18
2289,user064,108,2023-06-30 23:10:28
2290,user306,350,2023-06-30 23:10:38
2291,user151,512,2023-06-30 23:10:48
2292,user057,942,2023-06-30 23:10:58
2293,user207,334,2023-06-30 23:11:08
2294,user013,837,2023-06-30 23:11:18
2295,user127,53,2023-06-30 23:11:28
2296,user292,5,2023-06-30 23:11:38
2297,user087,1058,2023-06-30 23:11:48
2298,user036,370,2023-06-30 23:11:58
2299,user116,633,2023-06-30 23:12:08
2300,user322,819,2023-06-30 23:12:18
2301,user246,1219,2023-06-30 23:12:28
2302,user063,1141,2023-06-30 23:12:38
2303,user275,85,2023-06-30 23:12:48
2304,user182,420,2023-06-30 23:12:58
2305,user213,714,2023-06-30 23:13:08
2306,user076,1344,2023-06-30 23:13:18
2307,user270,283,2023-06-30 23:13:28
2308,user172,1129,2023-06-30 23:13:38
2309,user206,617,2023-06-30 23:13:48
2310,user204,303,2023-06-30 23:13:58
2311,user015,180,2023-06-30 23:14:08
2312,user282,132,2023-06-30 23:14:18
2313,user099,24,2023-06-30 23:14:28
2314,user186,1102,2023-06-30 23:14:38
2315,user265,151,2023-06-30 23:14:48
2316,user318,1198,2023-06-30 23:14:58
2317,user282,1155,2023-06-30 23:15:08
2318,user203,158,2023-06-30 23:15:18
2319,user011,1000,2023-06-30 23:15:28
2320,user153,1039,2023-06-30 23:15:38
2321,user283,541,2023-06-30 23:15:48
2322,user071,1158,2023-06-30 23:15:58
2323,user283,714,2023-06-30 23:16:08
2324,user174,1380,2023-06-30 23:16:18
2325,user127,88,2023-06-30 23:16:28
2326,user165,1074,2023-06-30 23:16:38
2327,user129,748,2023-06-30 23:16:48
2328,user048,564,2023-06-30 23:16:58
2329,user168,890,2023-06-30 23:17:08
2330,user315,1309,2023-06-30 23:17:18
2331,user235,871,2023-06-30 23:17:28
2332,user279,55,2023-06-30 23:17:38
2333,user129,757,2023-06-30 23:17:48
2334,user076,6,2023-06-30 23:17:58
2335,user226,1203,2023-06-30 23:18:08
2336,user028,1162,2023-06-30 23:18:18
2337,user280,1168,2023-06-30 23:18:28
2338,user088,924,2023-06-30 23:18:38
2339,user271,1300,2023-06-30 23:18:48
2340,user236,1390,2023-06-30 23:18:58
2341,user211,401,2023-06-30 23:19:08
2342,user110,1068,2023-06-30 23:19:18
2343,user154,27,2023-06-30 23:19:28
2344,user162,1048,2023-06-30 23:19:38
2345,user038,1373,2023-06-30 23:19:48
2346,user108,1182,2023-06-30 23:19:58
2347,user025,315,2023-06-30 23:20:08
2348,user056,932,2023-06-30 23:20:18
2349,user177,821,2023-06-30 23:20:28
2350,user069,651,2023-06-30 23:20:38
2351,user126,179,2023-06-30 23:20:48
2352,user233,572,2023-06-30 23:20:58
2353,user147,1169,2023-06-30 23:21:08
2354,user255,317,2023-06-30 23:21:18
2355,user001,784,2023-06-30 23:21:28
2356,user283,1322,2023-06-30 23:21:38
2357,user299,1316,2023-06-30 23:21:48
2358,user070,877,2023-06-30 23:21:58
2359,user207,73,2023-06-30 23:22:08
2360,user048,884,2023-06-30 23:22:18
2361,user284,82,2023-06-30 23:22:28
2362,user307,713,2023-06-30 23:22:38
2363,user180,1347,2023-06-30 23:22:48
2364,user216,1014,2023-06-30 23:22:58
2365,user213,1228,2023-06-30 23:23:08
2366,user182,639,2023-06-30 23:23:18
2367,user241,173,2023-06-30 23:23:28
2368,user059,392,2023-06-30 23:23:38
2369,user269,587,2023-06-30 23:23:48
2370,user262,345,2023-06-30 23:23:58
2371,user073,1130,2023-06-30 23:24:08
2372,user180,984,2023-06-30 23:24:18
2373,user327,155,2023-06-30 23:24:28
2374,user242,236,2023-06-30 23:24:38
2375,user092,321,2023-06-30 23:24:48
2376,user073,932,2023-06-30 23:24:58
2377,user308,196,2023-06-30 23:25:08
2378,user032,628,2023-06-30 23:25:18
2379,user187,969,2023-06-30 23:25:28
2380,user099,1011,2023-06-30 23:25:38
2381,user047,870,2023-06-30 23:25:48
2382,user271,176,2023-06-30 23:25:58
2383,user068,1096,2023-06-30 23:26:08
2384,user087,630,2023-06-30 23:26:18
2385,user298,621,2023-06-30 23:26:28
2386,user066,1018,2023-06-30 23:26:38
2387,user099,877,2023-06-30 23:26:48
2388,user109,926,2023-06-30 23:26:58
2389,user100,911,2023-06-30 23:27:08
2390,user324,620,2023-06-30 23:27:18
2391,user261,1218,2023-06-30 23:27:28
2392,user313,865,2023-06-30 23:27:38
2393,user018,627,2023-06-30 23:27:48
2394,user236,1146,2023-06-30 23:27:58
2395,user195,312,2023-06-30 23:28:08
2396,user299,723,2023-06-30 23:28:18
2397,user216,1317,2023-06-30 23:28:28
2398,user309,985,2023-06-30 23:28:38
2399,user083,815,2023-06-30 23:28:48
2400,user211,405,2023-06-30 23:28:58
2401,user288,743,2023-06-30 23:29:08
2402,user227,193,2023-06-30 23:29:18
2403,user038,914,2023-06-30 23:29:28
2404,user066,401,2023-06-30 23:29:38
2405,user126,658,2023-06-30 23:29:48
2406,user001,486,2023-06-30 23:29:58
2407,user297,835,2023-06-30 23:30:08
2408,user123,178,2023-06-30 23:30:18
2409,user278,1283,2023-06-30 23:30:28
2410,user276,1013,2023-06-30 23:30:38
2411,user116,756,2023-06-30 23:30:48
2412,user041,869,2023-06-30 23:30:58
2413,user290,38,2023-06-30 23:31:08
2414,user139,1180,2023-06-30 23:31:18
2415,user069,1129,2023-06-30 23:31:28
2416,user220,391,2023-06-30 23:31:38
2417,user181,182,2023-06-30 23:31:48
2418,user096,227,2023-06-30 23:31:58
2419,user257,864,2023-06-30 23:32:08
2420,user127,225,2023-06-30 23:32:18
2421,user063,768,2023-06-30 23:32:28
2422,user071,1221,2023-06-30 23:32:38
2423,user048,1013,2023-06-30 23:32:48
2424,user175,286,2023-06-30 23:32:58
2425,user321,916,2023-06-30 23:33:08
2426,user083,669,2023-06-30 23:33:18
2427,user076,1251,2023-06-30 23:33:28
2428,user239,1286,2023-06-30 23:33:38
2429,user289,503,2023-06-30 23:33:48
2430,user197,150,2023-06-30 23:33:58
2431,user316,1233,2023-06-30 23:34:08
2432,user012,653,2023-06-30 23:34:18
2433,user255,1080,2023-06-30 23:34:28
2434,user248,1148,2023-06-30 23:34:38
2435,user070,1180,2023-06-30 23:34:48
2436,user144,305,2023-06-30 23:34:58
2437,user307,1323,2023-06-30 23:35:08
2438,user242,1259,2023-06-30 23:35:18
2439,user079,1039,2023-06-30 23:35:28
2440,user048,712,2023-06-30 23:35:38
2441,user155,522,2023-06-30 23:35:48
2442,user285,1008,2023-06-30 23:35:58
2443,user171,185,2023-06-30 23:36:08
2444,user186,891,2023-06-30 23:36:18
2445,user248,255,2023-06-30 23:36:28
2446,user240,1186,2023-06-30 23:36:38
2447,user090,524,2023-06-30 23:36:48
2448,user098,280,2023-06-30 23:36:58
2449,user221,1178,2023-06-30 23:37:08
2450,user135,1332,2023-06-30 23:37:18
2451,user148,1068,2023-06-30 23:37:28
2452,user064,551,2023-06-30 23:37:38
2453,user317,1015,2023-06-30 23:37:48
2454,user190,366,2023-06-30 23:37:58
2455,user047,265,2023-06-30 23:38:08
2456,user113,392,2023-06-30 23:38:18
2457,user088,378,2023-06-30 23:38:28
2458,user262,232,2023-06-30 23:38:38
2459,user247,591,2023-06-30 23:38:48
2460,user130,289,2023-06-30 23:38:58
2461,user162,147,2023-06-30 23:39:08
2462,user181,828,2023-06-30 23:39:18
2463,user162,741,2023-06-30 23:39:28
2464,user234,1193,2023-06-30 23:39:38
2465,user180,1203,2023-06-30 23:39:48
2466,user257,883,2023-06-30 23:39:58
2467,user218,148,2023-06-30 23:40:08
2468,user044,1386,2023-06-30 23:40:18
2469,user117,1239,2023-06-30 23:40:28
2470,user274,489,2023-06-30 23:40:38
2471,user089,1182,2023-06-30 23:40:48
2472,user320,1218,2023-06-30 23:40:58
2473,user062,516,2023-06-30 23:41:08
2474,user215,232,2023-06-30 23:41:18
2475,user048,860,2023-06-30 23:41:28
2476,user291,1011,2023-06-30 23:41:38
2477,user197,1094,2023-06-30 23:41:48
2478,user191,672,2023-06-30 23:41:58
2479,user281,24,2023-06-30 23:42:08
2480,user001,829,2023-06-30 23:42:18
2481,user242,1062,2023-06-30 23:42:28
2482,user014,144,2023-06-30 23:42:38
2483,user272,291,2023-06-30 23:42:48
2484,user247,807,2023-06-30 23:42:58
2485,user195,184,2023-06-30 23:43:08
2486,user116,237,2023-06-30 23:43:18
2487,user286,370,2023-06-30 23:43:28
2488,user031,837,2023-06-30 23:43:38
2489,user268,1175,2023-06-30 23:43:48
2490,user139,1113,2023-06-30 23:43:58
2491,user083,956,2023-06-30 23:44:08
2492,user195,828,2023-06-30 23:44:18
2493,user062,542,2023-06-30 23:44:28
2494,user109,1339,2023-06-30 23:44:38
2495,user234,1348,2023-06-30 23:44:48
2496,user138,963,2023-06-30 23:44:58
2497,user213,1178,2023-06-30 23:45:08
2498,user170,709,2023-06-30 23:45:18
2499,user185,35,2023-06-30 23:45:28
2500,user097,595,2023-06-30 23:45:38
2501,user186,738,2023-06-30 23:45:48
2502,user074,591,2023-06-30 23:45:58
2503,user076,409,2023-06-30 23:46:08
2504,user075,735,2023-06-30 23:46:18
2505,user127,606,2023-06-30 23:46:28
2506,user215,1167,2023-06-30 23:46:38
2507,user183,505,2023-06-30 23:46:48
2508,user284,1033,2023-06-30 23:46:58
2509,user294,1026,2023-06-30 23:47:08
2510,user330,71,2023-06-30 23:47:18
2511,user239,828,2023-06-30 23:47:28
2512,user033,318,2023-06-30 23:47:38
2513,user149,38,2023-06-30 23:47:48
2514,user225,89,2023-06-30 23:47:58
2515,user242,149,2023-06-30 23:48:08
2516,user176,1203,2023-06-30 23:48:18
2517,user316,688,2023-06-30 23:48:28
2518,user154,1017,2023-06-30 23:48:38
2519,user228,39,2023-06-30 23:48:48
2520,user011,263,2023-06-30 23:48:58
2521,user314,122,2023-06-30 23:49:08
2522,user098,611,2023-06-30 23:49:18
2523,user104,942,2023-06-30 23:49:28
2524,user285,438,2023-06-30 23:49:38
2525,user055,1362,2023-06-30 23:49:48
2526,user041,212,2023-06-30 23:49:58
2527,user032,341,2023-06-30 23:50:08
2528,user092,319,2023-06-30 23:50:18
2529,user237,1230,2023-06-30 23:50:28
2530,user312,1227,2023-06-30 23:50:38
2531,user158,548,2023-06-30 23:50:48
2532,user268,1046,2023-06-30 23:50:58
2533,user113,985,2023-06-30 23:51:08
2534,user296,386,2023-06-30 23:51:18
2535,user170,62,2023-06-30 23:51:28
2536,user001,1122,2023-06-30 23:51:38
2537,user227,789,2023-06-30 23:51:48
2538,user311,1111,2023-06-30 23:51:58
2539,user330,272,2023-06-30 23:52:08
2540,user272,1089,2023-06-30 23:52:18
2541,user100,903,2023-06-30 23:52:28
2542,user289,323,2023-06-30 23:52:38
2543,user243,1136,2023-06-30 23:52:48
2544,user161,1099,2023-06-30 23:52:58
2545,user251,933,2023-06-30 23:53:08
2546,user207,68,2023-06-30 23:53:18
2547,user191,57,2023-06-30 23:53:28
2548,user194,49,2023-06-30 23:53:38
2549,user246,553,2023-06-30 23:53:48
2550,user097,566,2023-06-30 23:53:58
2551,user295,798,2023-06-30 23:54:08
2552,user146,922,2023-06-30 23:54:18
2553,user107,1296,2023-06-30 23:54:28
2554,user089,519,2023-06-30 23:54:38
2555,user270,1231,2023-06-30 23:54:48
2556,user048,1185,2023-06-30 23:54:58
2557,user222,293,2023-06-30 23:55:08
2558,user258,1345,2023-06-30 23:55:18
2559,user059,1307,2023-06-30 23:55:28
2560,user204,917,2023-06-30 23:55:38
2561,user130,912,2023-06-30 23:55:48
2562,user185,177,2023-06-30 23:55:58
2563,user132,902,2023-06-30 23:56:08
2564,user017,1086,2023-06-30 23:56:18
2565,user077,264,2023-06-30 23:56:28
2566,user267,1378,2023-06-30 23:56:38
2567,user160,184,2023-06-30 23:56:48
2568,user278,584,2023-06-30 23:56:58
2569,user127,1389,2023-06-30 23:57:08
2570,user247,184,2023-06-30 23:57:18
2571,user043,396,2023-06-30 23:57:28
2572,user078,791,2023-06-30 23:57:38
2573,user281,1322,2023-06-30 23:57:48
2574,user287,639,2023-06-30 23:57:58
2575,user327,987,2023-06-30 23:58:08
2576,user117,1172,2023-06-30 23:58:18
2577,user148,1106,2023-06-30 23:58:28
2578,user227,372,2023-06-30 23:58:38
2579,user136,1057,2023-06-30 23:58:48
2580,user196,81,2023-06-30 23:58:58
2581,user238,312,2023-06-30 23:59:08
2582,user157,17,2023-06-30 23:59:18
2583,user254,108,2023-06-30 23:59:28
2584,user250,719,2023-06-30 23:59:38
2585,user049,453,2023-06-30 23:59:48
2586,user239,867,2023-06-30 23:59:58
2587,user082,512,2023-07-01 00:00:08
2588,user285,1207,2023-07-01 00:00:18
2589,user310,1159,2023-07-01 00:00:28
2590,user312,714,2023-07-01 00:00:38
2591,user106,955,2023-07-01 00:00:48
2592,user247,201,2023-07-01 00:00:58
2593,user111,1219,2023-07-01 00:01:08
2594,user180,255,2023-07-01 00:01:18
2595,user154,1154,2023-07-01 00:01:28
2596,user257,836,2023-07-01 00:01:38
2597,user256,1162,2023-07-01 00:01:48
2598,user289,1276,2023-07-01 00:01:58
2599,user318,1377,2023-07-01 00:02:08
2600,user236,142,2023-07-01 00:02:18
2601,user203,1073,2023-07-01 00:02:28
2602,user109,1098,2023-07-01 00:02:38
2603,user047,1038,2023-07-01 00:02:48
2604,user044,1230,2023-07-01 00:02:58
2605,user022,201,2023-07-01 00:03:08
2606,user305,1137,2023-07-01 00:03:18
2607,user196,1328,2023-07-01 00:03:28
2608,user203,1381,2023-07-01 00:03:38
2609,user197,383,2023-07-01 00:03:48
2610,user044,187,2023-07-01 00:03:58
2611,user028,17,2023-07-01 00:04:08
2612,user317,817,2023-07-01 00:04:18
2613,user243,859,2023-07-01 00:04:28
2614,user326,858,2023-07-01 00:04:38
2615,user117,465,2023-07-01 00:04:48
2616,user061,599,2023-07-01 00:04:58
2617,user243,182,2023-07-01 00:05:08
2618,user143,487,2023-07-01 00:05:18
2619,user096,933,2023-07-01 00:05:28
2620,user012,1215,2023-07-01 00:05:38
2621,user195,1104,2023-07-01 00:05:48
2622,user167,239,2023-07-01 00:05:58
2623,user032,1284,2023-07-01 00:06:08
2624,user239,417,2023-07-01 00:06:18
2625,user126,473,2023-07-01 00:06:28
2626,user194,899,2023-07-01 00:06:38
2627,user171,1294,2023-07-01 00:06:48
2628,user113,1328,2023-07-01 00:06:58
2629,user022,26,2023-07-01 00:07:08
2630,user100,978,2023-07-01 00:07:18
2631,user232,991,2023-07-01 00:07:28
2632,user092,930,2023-07-01 00:07:38
2633,user159,1340,2023-07-01 00:07:48
2634,user043,1271,2023-07-01 00:07:58
2635,user226,366,2023-07-01 00:08:08
2636,user094,1182,2023-07-01 00:08:18
2637,user170,676,2023-07-01 00:08:28
2638,user294,189,2023-07-01 00:08:38
