user_id,wine_id,count
user015,636,1
user066,636,1
user143,636,1
user145,636,1
user148,636,1
user165,636,1
user223,636,1
user239,636,1
user248,636,1
user309,636,1
user015,688,1
user168,688,1
user199,688,1
user201,688,1
user316,688,1
user319,688,1
user015,696,1
user068,696,1
user120,696,1
user164,696,1
user174,696,1
user252,696,1
user015,734,1
user061,734,1
user066,734,1
user222,734,1
user231,734,1
user245,734,1
user249,734,1
user250,734,1
user313,734,1
user015,821,1
user155,821,1
user177,821,1
user185,821,1
user218,821,1
user015,822,1
user232,822,1
user015,833,1
user025,833,1
user038,833,1
user057,833,1
user101,833,1
user147,833,1
user201,833,1
user307,833,1
user327,833,1
user015,836,1
user101,836,1
user105,836,1
user115,836,1
user123,836,1
user207,836,1
user233,836,1
user257,836,1
user283,836,1
user326,836,1
user015,853,1
user164,853,1
user174,853,1
user179,853,1
user186,853,1
user279,853,1
user015,881,1
user036,881,1
user044,881,1
user086,881,1
user102,881,1
user111,881,1
user158,881,1
user219,881,1
user319,881,1
user320,881,1
user015,889,1
user059,889,1
user089,889,1
user131,889,1
user192,889,1
user207,889,1
user254,889,1
user276,889,1
user015,1047,1
user054,1047,1
user121,1047,1
user159,1047,1
user190,1047,1
user261,1047,1
user272,1047,1
user015,1053,1
user053,1053,1
user076,1053,1
user190,1053,1
user237,1053,1
user259,1053,1
user330,1053,1
user015,1094,1
user053,1094,1
user063,1094,1
user197,1094,1
user234,1094,1
user297,1094,1
user315,1094,1
user325,1094,1
user015,1137,1
user095,1137,1
user167,1137,1
user221,1137,1
user263,1137,1
user266,1137,1
user279,1137,1
user305,1137,1
user015,1169,1
user078,1169,1
user111,1169,1
user147,1169,1
user168,1169,1
user225,1169,1
user266,1169,1
user269,1169,1
user015,1195,1
user089,1195,1
user104,1195,1
user134,1195,1
user248,1195,1
user015,1257,1
user044,1257,1
user053,1257,1
user082,1257,1
user088,1257,1
user092,1257,1
user129,1257,1
user182,1257,1
user193,1257,1
user266,1257,1
user317,1257,1
user015,1301,1
user200,1301,1
user207,1301,1
user235,1301,1
user246,1301,1
user015,1338,1
user021,1338,1
user031,1338,1
user032,1338,1
user051,1338,1
user075,1338,1
user205,1338,1
user296,1338,1
user304,1338,1
user015,1345,1
user019,1345,1
user039,1345,1
user167,1345,1
user171,1345,1
user217,1345,1
user241,1345,1
user258,1345,1
user279,1345,1
user017,104,1
user028,104,1
user110,104,1
user115,104,1
user134,104,1
user214,104,1
user235,104,1
user259,104,1
user262,104,1
user263,104,1
user299,104,1
user303,104,1
user017,106,1
user068,106,1
user071,106,1
user226,106,1
user245,106,1
user258,106,1
user320,106,1
user017,111,1
user108,111,1
user189,111,1
user236,111,1
user017,181,1
user034,181,1
user072,181,1
user205,181,1
user017,182,1
user037,182,1
user164,182,1
user181,182,1
user191,182,1
user241,182,1
user243,182,1
user256,182,1
user269,182,1
user311,182,1
user017,286,1
user041,286,1
user044,286,1
user128,286,1
user173,286,1
user175,286,1
user210,286,1
user245,286,1
user017,287,1
user055,287,1
user082,287,1
user100,287,1
user135,287,1
user139,287,1
user165,287,1
user186,287,1
user188,287,1
user202,287,1
user204,287,1
user250,287,1
user017,338,1
user169,338,1
user221,338,1
user257,338,1
user259,338,1
user267,338,1
user017,367,1
user147,367,1
user244,367,1
user274,367,1
user281,367,1
user017,419,1
user039,419,1
user073,419,1
user119,419,1
user154,419,1
user185,419,1
user285,419,1
user017,450,1
user034,450,1
user081,450,1
user177,450,1
user229,450,1
user268,450,1
user017,538,1
user039,538,1
user066,538,1
user167,538,1
user193,538,1
user195,538,1
user017,600,1
user032,600,1
user056,600,1
user069,600,1
user130,600,1
user151,600,1
user196,600,1
user239,600,1
user241,600,1
user244,600,1
user251,600,1
user017,638,1
user127,638,1
user228,638,1
user252,638,1
user272,638,1
user277,638,1
user294,638,1
user017,647,1
user122,647,1
user161,647,1
user178,647,1
user017,764,1
user087,764,1
user092,764,1
user137,764,1
user165,764,1
user222,764,1
user272,764,1
user291,764,1
user017,769,1
user074,769,1
user157,769,1
user161,769,1
user185,769,1
user198,769,1
user219,769,1
user227,769,1
user258,769,1
user017,797,1
user090,797,1
user162,797,1
user190,797,1
user216,797,1
user285,797,1
user306,797,1
user017,845,1
user019,845,1
user214,845,1
user293,845,1
user295,845,1
user296,845,1
user017,859,1
user086,859,1
user102,859,1
user103,859,1
user174,859,1
user193,859,1
user243,859,1
user286,859,1
user017,879,1
user060,879,1
user144,879,1
user148,879,1
user190,879,1
user224,879,1
user266,879,1
user303,879,1
user315,879,1
user017,951,1
user021,951,1
user055,951,1
user170,951,1
user229,951,1
user237,951,1
user289,951,1
user017,955,1
user034,955,1
user043,955,1
user103,955,1
user106,955,1
user146,955,1
user171,955,1
user197,955,1
user225,955,1
user319,955,1
user327,955,1
user017,965,1
user036,965,1
user053,965,1
user116,965,1
user158,965,1
user184,965,1
user218,965,1
user219,965,1
user247,965,1
user255,965,1
user017,1034,1
user069,1034,1
user075,1034,1
user161,1034,1
user175,1034,1
user253,1034,1
user283,1034,1
user298,1034,1
user017,1086,1
user092,1086,1
user214,1086,1
user316,1086,1
user017,1130,1
user073,1130,1
user102,1130,1
user125,1130,1
user301,1130,1
user324,1130,1
user017,1154,1
user053,1154,2
user079,1154,1
user114,1154,1
user135,1154,1
user154,1154,1
user156,1154,1
user179,1154,1
user182,1154,1
user183,1154,1
user184,1154,1
user204,1154,1
user213,1154,1
user278,1154,1
user017,1203,1
user025,1203,1
user049,1203,1
user096,1203,1
user126,1203,1
user176,1203,1
user180,1203,1
user226,1203,1
user292,1203,1
user306,1203,1
user017,1294,1
user071,1294,1
user110,1294,1
user154,1294,1
user171,1294,1
user220,1294,1
user230,1294,1
user316,1294,1
user017,1317,1
user079,1317,1
user135,1317,1
user174,1317,1
user180,1317,1
user206,1317,1
user216,1317,1
user239,1317,1
user244,1317,1
user290,1317,1
user018,66,1
user028,66,1
user062,66,1
user110,66,1
user222,66,1
user274,66,1
user018,85,1
user039,85,1
user043,85,1
user193,85,1
user205,85,1
user261,85,1
user275,85,1
user018,155,1
user061,155,1
user148,155,1
user157,155,1
user160,155,1
user262,155,1
user277,155,1
user295,155,1
user326,155,1
user327,155,1
user018,200,1
user059,200,1
user113,200,1
user129,200,1
user286,200,1
user304,200,1
user018,302,1
user046,302,1
user048,302,1
user099,302,1
user130,302,1
user180,302,1
user200,302,1
user218,302,1
user272,302,1
user297,302,1
user313,302,1
user018,362,1
user234,362,1
user018,397,1
user072,397,1
user110,397,1
user157,397,1
user192,397,1
user232,397,1
user280,397,1
user289,397,1
user297,397,1
user018,410,1
user083,410,1
user102,410,1
user128,410,1
user192,410,1
user220,410,1
user237,410,2
user242,410,1
user260,410,1
user018,418,1
user041,418,1
user113,418,1
user193,418,1
user225,418,1
user322,418,1
user018,434,1
user079,434,1
user137,434,1
user156,434,1
user167,434,1
user203,434,1
user317,434,1
user018,627,1
user053,627,1
user091,627,1
user094,627,1
user115,627,1
user147,627,1
user257,627,1
user258,627,1
user018,726,1
user049,726,1
user090,726,1
user182,726,1
user275,726,1
user308,726,1
user018,802,1
user113,802,1
user115,802,1
user177,802,1
user205,802,1
user225,802,1
user278,802,1
user295,802,1
user018,828,1
user181,828,1
user195,828,1
user239,828,1
user241,828,1
user244,828,1
user256,828,1
user287,828,1
user322,828,1
user325,828,1
user018,842,1
user078,842,1
user111,842,1
user121,842,1
user158,842,1
user200,842,1
user204,842,1
user302,842,1
user319,842,1
user018,940,1
user055,940,1
user063,940,1
user083,940,1
user144,940,1
user248,940,1
user257,940,1
user281,940,1
user329,940,1
user018,1087,1
user252,1087,1
user319,1087,1
user330,1087,1
user018,1097,1
user047,1097,1
user057,1097,1
user199,1097,1
user220,1097,1
user312,1097,1
user018,1117,1
user021,1117,1
user044,1117,1
user091,1117,1
user136,1117,1
user147,1117,1
user181,1117,1
user252,1117,1
user274,1117,1
user284,1117,1
user018,1189,1
user098,1189,1
user186,1189,1
user188,1189,1
user263,1189,1
user278,1189,1
user018,1286,1
user031,1286,1
user101,1286,1
user192,1286,1
user239,1286,1
user018,1364,1
user075,1364,1
user174,1364,1
user186,1364,1
user220,1364,1
user265,1364,1
user285,1364,1
user292,1364,1
user018,1365,1
user089,1365,1
user113,1365,1
user120,1365,1
user248,1365,1
user018,1384,1
user044,1384,1
user198,1384,1
user226,1384,1
user264,1384,1
user329,1384,1
user019,16,1
user086,16,1
user192,16,1
user231,16,1
user019,75,1
user068,75,1
user130,75,1
user131,75,1
user213,75,1
user216,75,1
user265,75,1
user019,78,1
user056,78,1
user210,78,1
user212,78,1
user218,78,1
user306,78,1
user324,78,1
user019,150,1
user102,150,1
user139,150,2
user150,150,1
user197,150,1
user234,150,1
user019,157,1
user041,157,1
user060,157,1
user096,157,1
user204,157,1
user019,213,1
user045,213,1
user055,213,1
user143,213,1
user147,213,1
user172,213,1
user181,213,1
user213,213,1
user235,213,1
user264,213,1
user299,213,1
user019,279,1
user062,279,1
user202,279,1
user311,279,1
user019,331,1
user036,331,1
user041,331,1
user251,331,1
user276,331,1
user289,331,1
user310,331,1
user317,331,1
user019,415,1
user047,415,1
user097,415,1
user110,415,1
user176,415,1
user195,415,1
user239,415,1
user264,415,1
user019,474,1
user053,474,1
user073,474,1
user107,474,1
user204,474,1
user235,474,1
user236,474,1
user269,474,1
user299,474,1
user313,474,1
user324,474,1
user019,532,1
user028,532,1
user037,532,1
user110,532,1
user162,532,1
user241,532,1
user317,532,1
user019,611,1
user098,611,1
user119,611,1
user147,611,2
user248,611,1
user284,611,1
user310,611,1
user019,675,1
user072,675,1
user162,675,1
user218,675,1
user019,761,1
user057,761,1
user150,761,1
user224,761,1
user019,777,1
user021,777,1
user059,777,1
user087,777,1
user091,777,1
user170,777,1
user203,777,1
user019,779,1
user114,779,1
user127,779,1
user184,779,1
user188,779,1
user246,779,1
user255,779,1
user278,779,1
user304,779,1
user019,839,1
user075,839,1
user224,839,1
user266,839,1
user019,949,1
user165,949,1
user201,949,1
user215,949,1
user248,949,1
user272,949,1
user019,960,1
user036,960,1
user037,960,2
user070,960,1
user082,960,1
user097,960,1
user107,960,1
user151,960,1
user184,960,1
user019,1100,1
user082,1100,1
user214,1100,1
user224,1100,1
user269,1100,1
user319,1100,1
user019,1115,1
user037,1115,1
user183,1115,1
user198,1115,1
user241,1115,1
user247,1115,1
user311,1115,1
user019,1166,1
user119,1166,1
user134,1166,1
user156,1166,1
user239,1166,1
user277,1166,1
user296,1166,1
user019,1227,1
user224,1227,1
user287,1227,1
user312,1227,1
user019,1270,1
user057,1270,1
user094,1270,1
user153,1270,1
user159,1270,1
user162,1270,1
user209,1270,1
user019,1325,1
user078,1325,1
user121,1325,1
user139,1325,1
user152,1325,1
user157,1325,1
user289,1325,1
user306,1325,1
user311,1325,1
user019,1390,1
user049,1390,1
user101,1390,1
user171,1390,1
user184,1390,1
user195,1390,1
user199,1390,1
user218,1390,1
user236,1390,1
user248,1390,1
user021,25,1
user039,25,1
user143,25,1
user214,25,1
user226,25,1
user303,25,1
user319,25,1
user021,43,1
user037,43,1
user128,43,1
user137,43,1
user202,43,1
user221,43,1
user259,43,1
user265,43,1
user304,43,1
user310,43,1
user326,43,1
user021,49,1
user045,49,1
user056,49,1
user087,49,1
user115,49,1
user140,49,1
user170,49,1
user176,49,1
user188,49,1
user194,49,1
user228,49,1
user230,49,1
user251,49,1
user021,171,1
user196,171,1
user197,171,1
user021,329,1
user170,329,1
user265,329,1
user021,345,1
user038,345,1
user060,345,1
user061,345,1
user089,345,1
user216,345,1
user225,345,1
user262,345,1
user282,345,1
user021,431,1
user034,431,1
user021,466,1
user038,466,1
user083,466,1
user120,466,1
user128,466,1
user211,466,1
user303,466,1
user021,528,1
user049,528,1
user097,528,1
user100,528,1
user123,528,1
user129,528,1
user194,528,1
user202,528,1
user241,528,1
user267,528,1
user281,528,1
user021,531,1
user086,531,1
user102,531,1
user128,531,1
user162,531,1
user185,531,1
user228,531,1
user269,531,1
user308,531,1
user021,778,1
user043,778,1
user048,778,1
user075,778,1
user107,778,1
user111,778,1
user143,778,1
user208,778,1
user216,778,1
user225,778,1
user289,778,1
user309,778,1
user314,778,1
user021,801,1
user037,801,1
user235,801,2
user242,801,1
user313,801,1
user021,806,1
user045,806,1
user046,806,1
user086,806,1
user102,806,1
user106,806,1
user140,806,1
user195,806,1
user204,806,1
user310,806,1
user021,849,1
user040,849,1
user041,849,1
user047,849,1
user144,849,1
user149,849,1
user183,849,1
user225,849,1
user230,849,1
user278,849,1
user021,1007,1
user022,1007,1
user053,1007,1
user092,1007,1
user174,1007,1
user175,1007,1
user326,1007,1
user021,1022,1
user036,1022,1
user130,1022,1
user138,1022,1
user187,1022,1
user198,1022,1
user229,1022,1
user293,1022,1
user321,1022,1
user021,1173,1
user033,1173,1
user068,1173,1
user203,1173,1
user304,1173,1
user309,1173,1
user022,26,2
user049,26,1
user098,26,1
user113,26,1
user255,26,1
user022,135,2
user097,135,1
user199,135,1
user205,135,1
user298,135,1
user022,264,1
user071,264,1
user077,264,1
user090,264,1
user149,264,1
user200,264,1
user226,264,1
user022,278,1
user073,278,1
user104,278,1
user154,278,1
user162,278,1
user284,278,1
user022,357,1
user059,357,1
user060,357,1
user108,357,1
user177,357,1
user216,357,1
user302,357,1
user022,360,1
user148,360,1
user239,360,1
user289,360,1
user322,360,2
user022,361,1
user045,361,1
user047,361,1
user072,361,1
user089,361,1
user121,361,1
user139,361,1
user208,361,1
user232,361,1
user022,421,1
user034,421,1
user070,421,1
user128,421,1
user192,421,1
user211,421,1
user237,421,1
user250,421,1
user279,421,1
user303,421,1
user022,472,1
user094,472,1
user152,472,1
user155,472,1
user193,472,1
user226,472,1
user283,472,1
user022,502,1
user057,502,1
user107,502,1
user135,502,1
user207,502,1
user277,502,1
user301,502,1
user309,502,1
user022,609,1
user202,609,1
user209,609,1
user253,609,1
user283,609,1
user289,609,1
user022,612,1
user033,612,1
user061,612,1
user126,612,1
user153,612,1
user173,612,1
user181,612,1
user183,612,1
user308,612,1
user022,621,1
user076,621,1
user079,621,1
user134,621,1
user177,621,1
user286,621,1
user288,621,1
user298,621,1
user022,635,1
user097,635,1
user100,635,1
user215,635,1
user254,635,1
user022,855,1
user048,855,1
user102,855,1
user110,855,1
user130,855,1
user134,855,1
user191,855,1
user241,855,1
user256,855,1
user277,855,1
user302,855,1
user022,904,1
user046,904,1
user070,904,1
user134,904,1
user217,904,1
user225,904,1
user233,904,1
user247,904,1
user259,904,1
user306,904,1
user323,904,1
user022,918,1
user121,918,1
user163,918,1
user177,918,1
user245,918,1
user261,918,1
user311,918,1
user022,1172,1
user073,1172,1
user117,1172,1
user169,1172,1
user191,1172,1
user224,1172,1
user268,1172,1
user309,1172,2
user022,1342,1
user137,1342,1
user233,1342,2
user022,1360,1
user034,1360,1
user170,1360,1
user198,1360,1
user235,1360,1
user025,30,1
user060,30,1
user197,30,1
user225,30,1
user240,30,1
user260,30,1
user291,30,1
user312,30,1
user314,30,1
user025,212,1
user041,212,1
user069,212,1
user107,212,1
user172,212,1
user240,212,1
user243,212,1
user275,212,1
user283,212,1
user287,212,1
user306,212,1
user309,212,1
user025,275,1
user044,275,1
user076,275,1
user219,275,1
user220,275,1
user257,275,1
user264,275,1
user294,275,1
user324,275,1
user025,298,1
user077,298,1
user091,298,1
user210,298,1
user289,298,1
user325,298,1
user025,315,1
user044,315,1
user047,315,1
user098,315,1
user099,315,1
user154,315,1
user292,315,1
user025,321,1
user080,321,1
user092,321,1
user104,321,1
user110,321,1
user117,321,2
user147,321,1
user162,321,1
user178,321,1
user225,321,1
user226,321,2
user244,321,1
user266,321,1
user025,352,1
user054,352,1
user061,352,1
user073,352,1
user115,352,1
user117,352,1
user125,352,1
user164,352,1
user170,352,1
user319,352,1
user025,432,1
user037,432,1
user095,432,1
user136,432,1
user198,432,1
user224,432,1
user300,432,1
user302,432,1
user325,432,1
user327,432,1
user025,507,1
user037,507,1
user057,507,1
user082,507,1
user097,507,1
user102,507,1
user178,507,1
user188,507,1
user235,507,1
user264,507,1
user307,507,1
user320,507,1
user326,507,1
user025,602,1
user070,602,1
user106,602,1
user120,602,1
user122,602,1
user135,602,1
user167,602,1
user193,602,1
user206,602,1
user296,602,1
user328,602,1
user025,616,1
user047,616,1
user063,616,1
user104,616,1
user113,616,1
user170,616,1
user177,616,1
user236,616,1
user255,616,1
user025,623,1
user123,623,1
user211,623,1
user219,623,1
user242,623,1
user301,623,1
user025,669,1
user083,669,1
user104,669,1
user107,669,1
user123,669,1
user202,669,1
user208,669,1
user212,669,1
user263,669,1
user313,669,1
user317,669,1
user025,715,1
user040,715,1
user060,715,1
user069,715,1
user108,715,1
user114,715,1
user169,715,1
user171,715,1
user230,715,1
user283,715,1
user327,715,1
user025,754,1
user056,754,1
user063,754,1
user064,754,1
user107,754,1
user130,754,1
user154,754,1
user237,754,1
user257,754,1
user301,754,1
user318,754,1
user324,754,1
user025,891,1
user081,891,1
user095,891,1
user103,891,1
user186,891,1
user025,913,1
user091,913,1
user095,913,1
user131,913,2
user195,913,1
user204,913,1
user207,913,1
user328,913,1
user025,1019,1
user094,1019,1
user104,1019,1
user220,1019,1
user242,1019,1
user305,1019,1
user330,1019,1
user025,1029,1
user063,1029,1
user088,1029,1
user171,1029,1
user185,1029,1
user257,1029,1
user314,1029,1
user323,1029,1
user025,1106,1
user028,1106,1
user043,1106,1
user107,1106,1
user140,1106,1
user148,1106,1
user241,1106,1
user247,1106,1
user256,1106,1
user323,1106,1
user025,1111,1
user053,1111,1
user114,1111,1
user120,1111,1
user216,1111,1
user237,1111,1
user249,1111,1
user253,1111,1
user278,1111,1
user311,1111,1
user025,1178,1
user056,1178,1
user110,1178,1
user127,1178,2
user183,1178,1
user205,1178,2
user209,1178,1
user213,1178,1
user221,1178,1
user295,1178,1
user317,1178,1
user025,1179,1
user057,1179,1
user069,1179,1
user095,1179,1
user110,1179,1
user164,1179,1
user229,1179,1
user273,1179,1
user284,1179,1
user025,1219,1
user111,1219,1
user138,1219,1
user230,1219,1
user246,1219,1
user308,1219,1
user328,1219,1
user025,1299,1
user173,1299,2
user211,1299,1
user221,1299,1
user238,1299,1
user259,1299,1
user028,17,1
user063,17,1
user113,17,1
user157,17,1
user222,17,1
user241,17,1
user028,41,1
user156,41,1
user164,41,1
user257,41,1
user276,41,1
user278,41,1
user312,41,1
user314,41,1
user028,96,1
user178,96,1
user205,96,1
user212,96,1
user270,96,1
user273,96,1
user028,154,1
user048,154,1
user071,154,1
user076,154,1
user103,154,1
user145,154,1
user182,154,1
user198,154,1
user231,154,1
user280,154,1
user028,190,1
user034,190,1
user051,190,1
user062,190,1
user091,190,1
user092,190,1
user138,190,1
user239,190,1
user259,190,1
user264,190,1
user028,320,1
user075,320,1
user077,320,1
user246,320,1
user277,320,1
user028,488,1
user129,488,1
user137,488,1
user184,488,1
user201,488,1
user253,488,1
user028,489,1
user146,489,1
user154,489,1
user198,489,1
user274,489,1
user282,489,1
user028,498,1
user053,498,1
user097,498,1
user109,498,1
user312,498,1
user325,498,1
user329,498,1
user028,551,1
user036,551,1
user064,551,1
user185,551,1
user190,551,1
user208,551,1
user251,551,1
user253,551,1
user028,559,1
user123,559,1
user154,559,1
user213,559,1
user225,559,1
user249,559,1
user298,559,1
user306,559,1
user028,568,1
user155,568,1
user193,568,1
user201,568,1
user295,568,1
user322,568,1
user028,577,1
user209,577,1
user260,577,1
user283,577,1
user302,577,1
user028,711,2
user033,711,1
user098,711,1
user160,711,1
user176,711,1
user028,729,1
user032,729,1
user037,729,1
user045,729,1
user063,729,1
user071,729,1
user072,729,1
user156,729,1
user186,729,1
user210,729,2
user221,729,1
user277,729,1
user285,729,1
user287,729,1
user028,775,1
user033,775,1
user066,775,1
user075,775,1
user099,775,1
user127,775,1
user156,775,1
user242,775,1
user252,775,1
user028,957,1
user032,957,1
user074,957,1
user105,957,1
user161,957,1
user185,957,1
user196,957,1
user028,1024,1
user031,1024,1
user061,1024,1
user114,1024,1
user128,1024,1
user140,1024,1
user150,1024,1
user310,1024,1
user028,1043,1
user074,1043,1
user090,1043,1
user180,1043,1
user267,1043,1
user028,1061,1
user110,1061,1
user154,1061,1
user168,1061,1
user172,1061,1
user028,1078,1
user038,1078,1
user080,1078,1
user155,1078,1
user219,1078,1
user240,1078,1
user028,1162,2
user033,1162,1
user080,1162,1
user114,1162,1
user134,1162,1
user149,1162,1
user170,1162,1
user198,1162,1
user234,1162,1
user256,1162,1
user294,1162,1
user308,1162,1
user028,1194,1
user046,1194,1
user128,1194,1
user160,1194,1
user162,1194,1
user171,1194,1
user187,1194,1
user215,1194,1
user282,1194,1
user325,1194,1
user028,1266,1
user054,1266,1
user062,1266,1
user064,1266,1
user071,1266,1
user104,1266,1
user239,1266,1
user299,1266,1
user031,71,1
user129,71,1
user135,71,1
user170,71,1
user204,71,1
user241,71,1
user251,71,1
user278,71,1
user330,71,1
user031,138,1
user037,138,1
user060,138,1
user102,138,1
user107,138,1
user156,138,1
user189,138,1
user201,138,1
user212,138,1
user232,138,1
user268,138,2
user280,138,1
user285,138,1
user305,138,1
user031,236,1
user049,236,1
user139,236,1
user148,236,1
user242,236,1
user251,236,1
user272,236,1
user281,236,1
user289,236,1
user298,236,1
user031,284,1
user089,284,1
user171,284,1
user175,284,1
user189,284,1
user296,284,1
user307,284,1
user031,285,1
user062,285,1
user102,285,1
user105,285,1
user222,285,1
user300,285,1
user031,313,1
user047,313,1
user048,313,1
user056,313,1
user063,313,1
user098,313,1
user116,313,1
user183,313,1
user206,313,1
user263,313,1
user288,313,1
user031,363,1
user063,363,1
user092,363,1
user117,363,1
user211,363,1
user031,404,1
user080,404,1
user106,404,1
user107,404,1
user150,404,1
user261,404,1
user292,404,1
user299,404,1
user308,404,1
user329,404,1
user031,430,1
user066,430,1
user076,430,1
user077,430,1
user190,430,1
user194,430,1
user203,430,1
user276,430,1
user031,449,1
user041,449,1
user044,449,1
user048,449,1
user082,449,1
user257,449,1
user258,449,1
user265,449,1
user293,449,1
user314,449,1
user031,453,2
user049,453,1
user267,453,1
user031,549,1
user198,549,1
user276,549,1
user031,555,1
user076,555,1
user154,555,1
user180,555,1
user194,555,1
user227,555,1
user292,555,1
user031,564,1
user048,564,1
user183,564,1
user207,564,1
user269,564,1
user031,598,1
user080,598,1
user097,598,1
user114,598,1
user127,598,1
user135,598,1
user245,598,1
user248,598,1
user296,598,1
user311,598,1
user031,649,1
user033,649,1
user038,649,1
user044,649,1
user125,649,1
user144,649,1
user175,649,1
user181,649,1
user031,840,1
user063,840,1
user096,840,1
user110,840,1
user119,840,1
user139,840,1
user149,840,1
user176,840,1
user204,840,1
user220,840,1
user279,840,1
user031,844,1
user039,844,1
user097,844,1
user130,844,1
user236,844,1
user289,844,1
user031,925,1
user149,925,1
user180,925,1
user229,925,1
user326,925,1
user031,1033,1
user033,1033,1
user164,1033,2
user257,1033,1
user284,1033,1
user323,1033,1
user031,1187,1
user150,1187,1
user183,1187,1
user207,1187,1
user239,1187,1
user244,1187,1
user275,1187,1
user288,1187,1
user308,1187,1
user031,1193,1
user043,1193,1
user060,1193,1
user073,1193,1
user153,1193,1
user198,1193,1
user207,1193,1
user229,1193,1
user234,1193,1
user251,1193,1
user324,1193,1
user031,1368,1
user033,1368,1
user145,1368,1
user200,1368,1
user247,1368,1
user032,38,1
user138,38,1
user149,38,1
user215,38,1
user255,38,1
user290,38,1
user317,38,1
user032,81,1
user040,81,1
user043,81,1
user143,81,1
user183,81,1
user196,81,1
user260,81,1
user263,81,1
user278,81,1
user287,81,1
user032,115,1
user064,115,1
user148,115,1
user166,115,1
user224,115,1
user270,115,1
user032,124,1
user045,124,1
user059,124,1
user087,124,1
user114,124,1
user252,124,1
user298,124,1
user304,124,1
user320,124,1
user032,172,1
user037,172,1
user039,172,1
user087,172,1
user119,172,1
user190,172,1
user247,172,1
user275,172,1
user289,172,1
user032,225,1
user122,225,1
user127,225,1
user134,225,1
user172,225,1
user181,225,1
user250,225,1
user309,225,1
user032,299,1
user060,299,1
user063,299,1
user070,299,1
user071,299,1
user086,299,1
user128,299,1
user153,299,1
user227,299,1
user270,299,1
user291,299,1
user298,299,1
user032,349,1
user059,349,1
user106,349,1
user113,349,1
user179,349,1
user206,349,1
user220,349,1
user238,349,1
user253,349,1
user278,349,1
user295,349,1
user032,400,1
user092,400,1
user094,400,1
user195,400,1
user248,400,1
user286,400,1
user032,465,1
user062,465,1
user107,465,1
user117,465,1
user187,465,1
user205,465,1
user280,465,1
user032,576,1
user034,576,1
user043,576,1
user071,576,1
user147,576,1
user226,576,1
user330,576,1
user032,591,1
user074,591,1
user157,591,1
user247,591,1
user250,591,1
user283,591,1
user284,591,1
user032,628,1
user040,628,1
user046,628,1
user123,628,1
user148,628,1
user229,628,1
user255,628,1
user282,628,1
user291,628,1
user301,628,1
user032,629,1
user048,629,1
user100,629,1
user146,629,1
user209,629,1
user032,739,1
user147,739,1
user204,739,2
user284,739,1
user032,810,1
user081,810,1
user146,810,1
user157,810,1
user165,810,1
user244,810,1
user260,810,1
user288,810,1
user306,810,1
user032,811,1
user038,811,1
user100,811,1
user102,811,1
user191,811,1
user200,811,1
user203,811,1
user255,811,1
user032,870,1
user047,870,1
user063,870,1
user078,870,1
user103,870,1
user151,870,1
user163,870,1
user275,870,1
user032,898,1
user083,898,1
user123,898,1
user195,898,1
user201,898,1
user213,898,1
user254,898,1
user270,898,1
user287,898,1
user032,939,1
user045,939,1
user120,939,1
user191,939,1
user252,939,1
user318,939,1
user321,939,1
user032,994,1
user041,994,1
user101,994,1
user102,994,1
user162,994,1
user174,994,2
user226,994,1
user247,994,1
user256,994,1
user293,994,1
user032,1056,1
user061,1056,1
user158,1056,1
user168,1056,1
user248,1056,1
user032,1150,1
user082,1150,1
user168,1150,1
user176,1150,1
user263,1150,1
user285,1150,1
user316,1150,1
user321,1150,1
user032,1163,1
user072,1163,1
user122,1163,1
user125,1163,1
user136,1163,1
user154,1163,1
user303,1163,1
user032,1300,1
user131,1300,1
user135,1300,1
user163,1300,1
user255,1300,1
user271,1300,1
user290,1300,1
user032,1367,1
user121,1367,1
user132,1367,1
user149,1367,1
user222,1367,1
user227,1367,1
user247,1367,1
user249,1367,1
user279,1367,1
user032,1376,1
user074,1376,1
user231,1376,1
user033,10,1
user158,10,1
user192,10,1
user231,10,1
user242,10,1
user251,10,1
user289,10,1
user033,183,1
user096,183,1
user163,183,1
user177,183,1
user198,183,1
user033,256,1
user091,256,1
user101,256,1
user214,256,1
user033,277,1
user089,277,1
user202,277,1
user245,277,1
user307,277,1
user033,297,1
user041,297,1
user098,297,1
user158,297,1
user210,297,1
user285,297,1
user033,428,1
user038,428,1
user130,428,1
user161,428,1
user183,428,1
user269,428,1
user270,428,1
user288,428,1
user033,500,1
user051,500,1
user062,500,1
user119,500,1
user138,500,1
user193,500,1
user244,500,1
user267,500,1
user278,500,1
user033,561,1
user049,561,1
user110,561,1
user149,561,1
user153,561,1
user260,561,1
user261,561,1
user033,584,1
user061,584,1
user126,584,1
user246,584,1
user254,584,1
user261,584,1
user265,584,1
user278,584,1
user309,584,1
user314,584,1
user033,695,1
user037,695,1
user152,695,1
user250,695,1
user289,695,1
user313,695,1
user033,765,1
user096,765,1
user125,765,1
user144,765,1
user148,765,1
user149,765,1
user161,765,1
user232,765,1
user244,765,1
user254,765,1
user033,914,1
user038,914,1
user066,914,2
user161,914,1
user190,914,1
user221,914,1
user255,914,1
user263,914,1
user033,938,1
user150,938,1
user188,938,1
user193,938,1
user201,938,1
user215,938,1
user219,938,1
user269,938,1
user033,1031,2
user064,1031,1
user126,1031,1
user138,1031,1
user148,1031,1
user152,1031,1
user167,1031,1
user177,1031,1
user213,1031,1
user216,1031,1
